series_slug,series_name,episode_no,episode_slug,source_key,dest_key,size
lookism,Lookism,447,episode-000447-ep-447-lookism-finale,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000447-ep-447-lookism-finale/page-0223.jpg,datasets/pages/single/lookism_manwa/episode-000447-ep-447-lookism-finale__page-0223.jpg,36805
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0317.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0317.jpg,42691
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0103.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0103.jpg,51825
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0394.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0394.jpg,44099
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0316.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0316.jpg,38867
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0310.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0310.jpg,16293
tower-of-god,Tower of God,326,episode-000326-season-2-ep-245,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000326-season-2-ep-245/page-0260.jpg,datasets/pages/single/tower-of-god_manwa/episode-000326-season-2-ep-245__page-0260.jpg,45089
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0102.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0102.jpg,62158
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0393.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0393.jpg,41375
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0315.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0315.jpg,54834
omniscient-reader,Omniscient Reader,157,episode-000157-episode-156,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000157-episode-156/page-0392.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000157-episode-156__page-0392.jpg,188477
the-breaker-eternal-force,The Breaker: Eternal Force,42,episode-000042-episode-42,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000042-episode-42/page-0166.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000042-episode-42__page-0166.jpg,115003
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0314.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0314.jpg,45734
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0101.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0101.jpg,64292
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0392.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0392.jpg,40381
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0311.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0311.jpg,34748
lookism,Lookism,447,episode-000447-ep-447-lookism-finale,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000447-ep-447-lookism-finale/page-0224.jpg,datasets/pages/single/lookism_manwa/episode-000447-ep-447-lookism-finale__page-0224.jpg,44045
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0313.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0313.jpg,20296
tower-of-god,Tower of God,326,episode-000326-season-2-ep-245,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000326-season-2-ep-245/page-0261.jpg,datasets/pages/single/tower-of-god_manwa/episode-000326-season-2-ep-245__page-0261.jpg,49634
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0100.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0100.jpg,56947
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0391.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0391.jpg,53483
tower-of-god,Tower of God,471,episode-000471-season-3-ep-53,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000471-season-3-ep-53/page-0147.jpg,datasets/pages/single/tower-of-god_manwa/episode-000471-season-3-ep-53__page-0147.jpg,42432
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0312.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0312.jpg,8054
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0312.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0312.jpg,21663
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0099.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0099.jpg,68664
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0390.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0390.jpg,33457
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0311.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0311.jpg,46552
teenage-mercenary,Teenage Mercenary,262,episode-000262-episode-261,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000262-episode-261/page-0359.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000262-episode-261__page-0359.jpg,76087
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0310.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0310.jpg,40049
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0098.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0098.jpg,50618
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0389.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0389.jpg,47323
tower-of-god,Tower of God,326,episode-000326-season-2-ep-245,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000326-season-2-ep-245/page-0262.jpg,datasets/pages/single/tower-of-god_manwa/episode-000326-season-2-ep-245__page-0262.jpg,44109
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0313.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0313.jpg,7221
omniscient-reader,Omniscient Reader,157,episode-000157-episode-156,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000157-episode-156/page-0393.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000157-episode-156__page-0393.jpg,82232
lookism,Lookism,447,episode-000447-ep-447-lookism-finale,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000447-ep-447-lookism-finale/page-0225.jpg,datasets/pages/single/lookism_manwa/episode-000447-ep-447-lookism-finale__page-0225.jpg,39707
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0309.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0309.jpg,42455
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0097.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0097.jpg,49689
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0388.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0388.jpg,38316
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0308.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0308.jpg,7948
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0314.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0314.jpg,7729
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0096.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0096.jpg,62505
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0387.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0387.jpg,34352
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0307.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0307.jpg,7399
omniscient-reader,Omniscient Reader,195,episode-000195-episode-194,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000195-episode-194/page-0356.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000195-episode-194__page-0356.jpg,75392
tower-of-god,Tower of God,471,episode-000471-season-3-ep-53,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000471-season-3-ep-53/page-0146.jpg,datasets/pages/single/tower-of-god_manwa/episode-000471-season-3-ep-53__page-0146.jpg,50840
tower-of-god,Tower of God,326,episode-000326-season-2-ep-245,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000326-season-2-ep-245/page-0263.jpg,datasets/pages/single/tower-of-god_manwa/episode-000326-season-2-ep-245__page-0263.jpg,36192
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0306.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0306.jpg,6976
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0095.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0095.jpg,63872
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0386.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0386.jpg,253877
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0315.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0315.jpg,5824
teenage-mercenary,Teenage Mercenary,161,episode-000161-episode-160,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000161-episode-160/page-0057.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000161-episode-160__page-0057.jpg,80328
lookism,Lookism,447,episode-000447-ep-447-lookism-finale,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000447-ep-447-lookism-finale/page-0226.jpg,datasets/pages/single/lookism_manwa/episode-000447-ep-447-lookism-finale__page-0226.jpg,33766
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0305.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0305.jpg,5824
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0094.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0094.jpg,62332
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0385.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0385.jpg,35154
tower-of-god,Tower of God,471,episode-000471-season-3-ep-53,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000471-season-3-ep-53/page-0335.jpg,datasets/pages/single/tower-of-god_manwa/episode-000471-season-3-ep-53__page-0335.jpg,45618
omniscient-reader,Omniscient Reader,157,episode-000157-episode-156,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000157-episode-156/page-0394.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000157-episode-156__page-0394.jpg,115714
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0304.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0304.jpg,7729
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0316.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0316.jpg,6976
tower-of-god,Tower of God,326,episode-000326-season-2-ep-245,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000326-season-2-ep-245/page-0264.jpg,datasets/pages/single/tower-of-god_manwa/episode-000326-season-2-ep-245__page-0264.jpg,34084
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0093.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0093.jpg,57172
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0384.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0384.jpg,44737
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0303.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0303.jpg,7221
omniscient-reader,Omniscient Reader,157,episode-000157-episode-156,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000157-episode-156/page-0395.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000157-episode-156__page-0395.jpg,102774
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0302.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0302.jpg,21663
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0092.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0092.jpg,53494
lookism,Lookism,239,episode-000239-ep-239-eli-jang-8,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000239-ep-239-eli-jang-8/page-0383.jpg,datasets/pages/single/lookism_manwa/episode-000239-ep-239-eli-jang-8__page-0383.jpg,9521
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0317.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0317.jpg,7399
